id,name,short_name,city_name,lat,long,url
1779,Badminton A Solaize,BADASOL69,Solaize,,,
1780,Badminton Ambrières,BADAM,Ambrières-les-Vallées,,,
1781,Bad' A Chaz',BADACHAZ69,Chazay-d'Azergues,,,
1782,Badaboum Badminton Club Mouilleron St Germain,BADABOUM,Mouilleron St Germain,,,
1783,Bad. Argenteuil Detente 95,BAD95,Argenteuil,,,
1784,Badmin 9,BAD9,Paris,,,
1785,Badminton à Damparis 39,BAD39,Damparis,,,
1786,Badminton Paris 18eme,BAD18,Paris,,,
1787,BADISET,BAD17,Paris,,,
1788,BAD'LAROC,BAD.LAROC,La Roque-d'Anthéron,,,
1789,Badminton Club De Villepreux,BACV,Villepreux,,,
1790,Badminton Couzeixois,BACOU,Couzeix,,,
1791,Bacobad Club,BACOBAD,La Baconnière,,,
1792,BADMINTON CLUB OULLINS,BACO69,Oullins,,,
1793,Badminton Club Montcy Nd,BACM,Montcy-Notre-Dame,,,
1794,Badminton Club De Lyon,BACLY69,Lyon,,,
1795,Badminton Club Jonzacais,BACJ,Jonzac,,,
1796,Badminton Associatif Choletais,BACH,Cholet,,,
1797,Badminton Athletique Club Dionysien,BACD,Saint-Denis-de-Pile,,,
1798,Badminton Albertville Ca Cartonn,BACC73,Albertville,,,
1799,Badminton Club Coullons,BACC,Coullons,,,
1800,Badminton Club De Bourges,BACB,Bourges,,,
1801,Badminton Club Boroillot,BACB,Valentigney,,,
1802,Badminton Athletic Club,BAC69,Saint-Priest,,,
1803,Badminton Angers Club,BAC49,Angers,,,
1804,Bondoufle Amical Club,BAC,Bondoufle,,,
1805,Badminton Arpajon Club,BAC,Arpajon-sur-Cère,,,
1806,Bad. Association Cornebarrieu,BAC,Cornebarrieu,,,
1807,Badminton Audenge Club,BAC,Audenge,,,
1808,Badminton Artolie Club,BAC,Langoiran,,,
1809,Baume-les-dames Bad. Doubs Centr,BABADOUC,Baume-les-Dames,,,
1810,Belle Allée Badminton,BABAD,Chaingy,,,
1811,Bayard Argentanaise Badminton,BABA,Argentan,,,
1812,Badminton Aix Les Bains,BAB73,Aix-les-Bains,,,
1813,Bad à Brech,BAB,Brech,,,
1814,Badminton Aiglon,BA,L'Aigle,,,
1815,Bad'Athis,BA,Athis-Mons,,,
1816,Bad'Argent,BA,Argent-sur-Sauldre,,,
1817,BAD'Astaffort,BA,Astaffort,,,
1818,Badarinthod,BA,Arinthod,,,
1819,Badminton Club Courcelles-Chaussy,B3C,Courcelles-Chaussy,,,
1820,Badminton Club Concorde Coueron,B3C,Couëron,,,
1821,Badminton Saint Sébastien,B2S,Saint-Sébastien-sur-Loire,,,
1822,Badminton Le Lude,B2L,Le Lude,,,
1823,Le Cormier Volant,B2CV,Saint-Aubin-du-Cormier,,,
1824,Badminton Annemasse Agglo,B2A74,Annemasse,,,
1825,Badminton Club Castelnaudary,B.C.CA.,Castelnaudary,,,
1826,Badminton Club Bacchus Generacois,B.C.B.G,Générac,,,
1827,Badminton Club Auberoche Isle Manoire 24,B.C.A.I.M,Saint-Pierre-de-Chignac,,,
1828,Badminton club d'ares,B.C.A,Arès,,,
1829,Badminton à Barjouville,B.A.BA,Barjouville,,,
1830,Les As Du Volant Tregueusiens,AVT,Trégueux,,,
1831,As Du Volant,AVT,Taverny/Saint Leu la Forêt,,,
1832,Association Les Volants Du Temple,AVT,Le Temple-de-Bretagne,,,
1833,Les As du Volant club de Badminton de Montbazon,AVMB,Montbazon,,,
1834,Aigues Vives Badminton,AVB,Aigues-Vives,,,
1835,Allonnes Varennes Badminton,AVB,Allonnes,,,
1836,Auz' le Bad,AUZ31,Auzeville-Tolosane,,,
1837,Asso.Unite Voisinage de la Roue,AUVR69,Rillieux-la-Pape,,,
1838,Ligue Auvergne-Rhône-Alpes de badminton,AURA,Saint cassien,,,
1839,Aix Universite Club Badminton,AUCB,Aix-en-Provence,,,
1840,Amiens Univ. Club Badminton,AUC,Amiens,,,
1841,Association Uvéa Badminton,AUB,WALLIS,,,
1842,ATSCAF-Ecole Nat. Des Finances Publiques,ATSCAFENFI,Clermont-Ferrand,,,
1843,Ass. Thiaisienne Badminton,ATB,Thiais,,,
1844,Association Sportive du Volant Roquefortois,ASVR,Roquefort-les-Pins,,,
1845,Association du Volant Meyssacois,ASVM,Meyssac,,,
1846,Association Sportive de Villefontaine Badminton,ASVF38,Villefontaine,,,
1847,Ass. Sport. Vierzon Badminton,ASVB,Vierzon,,,
1848,Association Sportive Villeneuve Badminton,ASVB,Villeneuve-lès-Maguelone,,,
1849,Avenir Sportif Vezin Le Coquet,ASV,Vezin-le-Coquet,,,
1850,Ass.sport. De Villennes/seine,ASV,Villennes-sur-Seine,,,
1851,Ass. Sportive De Ventabren,ASV,Ventabren,,,
1852,Association Sportive Ugine Badminton,ASUB73,Ugine,,,
1853,Association Sportive Too Bad,ASTOOBAD,Paris,,,
1854,A.s. Toulouse Mirail Badminton,ASTMB,Toulouse,,,
1855,Ast Badminton,ASTBAD,Châteauneuf-en-Thymerais,,,
1856,Association Sportive Thurialaise,ASTBAD,Saint-Thurial,,,
1857,Association Saint Trivier Badminton 01,ASTB01,Saint-Trivier-de-Courtes,,,
1858,Association Sportive Tierce,ASTB,Tiercé,,,
1859,Asso.sportive Tonnerroise,AST,Tonnerre,,,
1860,Association Sportive Sapeurs Pompiers Badminton,ASSPBAD,Villeurbanne,,,
1861,Association Sportive Septeme et Oytier St Oblas,ASSO38,Septème,,,
1862,Asso. Sport. Saint-Junien,ASSJ,Saint-Junien,,,
1863,A. Sport Saint Gratien Badminton,ASSGBAD,Saint-Gratien,,,
1864,A. S. Saint-Germain-lès-Arpajon Badminton,ASSGABAD,Saint-Germain-lès-Arpajon,,,
1865,Association Sportive Sainte Croix en Plaine,ASSE,Sainte-Croix-en-Plaine,,,
1866,Association Sportive Squash/Badminton Madeleinoise,ASSBM,La Madeleine,,,
1867,Association Sportive de Saint Branchs,ASSB,Saint-Branchs,,,
1868,Ass. Sport. Sonchamp,ASSB,Sonchamp,,,
1869,Ass Sportive Spaciale Aquitaine,ASSA,Saint-Médard-en-Jalles,,,
1870,Le Volant Saluceen,ASS.LVS,Saulx-les-Chartreux,,,
1871,Ass. Sport. Rochettoise de Badminton,ASRB,La Rochette,,,
1872,Association Sportive Roquentine de Badminton,ASRB,Laroque-Timbaut,,,
1873,Association Sportive Romillé,ASR,Romillé,,,
1874,AS Ripault Badminton,ASR,Monts,,,
1875,Assoc.sportive Quetignoise,ASQ,Quetigny,,,
1876,ASPTT Vannes Badminton,ASPTTVB,Vannes,,,
1877,ASPTT Pau Badminton,ASPTTP64,Pau,,,
1878,Asptt Montlucon Badminton,ASPTTM,Montluçon,,,
1879,Association Sportive des PTT de Gaillac,ASPTTG,Gaillac,,,
1880,Asptt Chalons En Champagne,ASPTTCHA,Châlons-en-Champagne,,,
1881,Asptt Castres Badminton,ASPTT81,Castres,,,
1882,Asptt Annecy Badminton,ASPTT74,Cran-Gevrier,,,
1883,Association P et T Orleans,ASPTT45,Orléans,,,
1884,Asptt Badminton Besançon,ASPTT25,Besançon,,,
1885,Asptt Bourg en Bresse,ASPTT01,Bourg-en-Bresse,,,
1886,Asptt Strasbourg,ASPTT,Strasbourg,,,
1887,Asptt Agen,ASPTT,Agen,,,
1888,Asptt De Limoges,ASPTT,Limoges,,,
1889,ASPTT Evreux Badminton,ASPTT,Évreux,,,
1890,Asptt Marseille,ASPTT,Marseille,,,
1891,Asptt Paris,ASPTT,Paris,,,
1892,Asptt Cayenne,ASPTT,Cayenne,,,
1893,ASPTT Tours,ASPTT,Rochecorbon,,,
1894,Association P et T Chartres,ASPTT,Chartres,,,
1895,Ass. Sport. Plessis-savigny,ASPS,Savigny-le-Temple,,,
1896,A.S. Ponts De Cé Badminton,ASPC,Les Ponts-de-Cé,,,
1897,Association Sportive Poudrerie Bergerac Badminton,ASPBB,Bergerac,,,
1898,Association Sportive Puiseaux Badminton,ASPBAD,Puiseaux,,,
1899,Association Sportive de Plaine,ASP,Plaine,,,
1900,ASP Porcheville,ASP,Porcheville,,,
1901,Asso. Spor.omni.montenay Sec Bad,ASOM,Montenay,,,
1902,Association Sportive Narrossaise - Badminton,ASNBAD,Narrosse,,,
1903,Association Sportive Noiséenne De Badminton,ASNB,Noisy-le-Grand,,,
1904,Association Sportive Nanteuil Badminton,ASNB,Nanteuil-lès-Meaux,,,
1905,Association Sportive Noyalaise Bad.,ASN,Noyal-sur-Vilaine,,,
1906,Association Sportive Nandeenne,ASN,Nandy,,,
1907,Ass.sport.du Mesnil Le Roi,ASMR,Le Mesnil-le-Roi,,,
1908,As Municipaux Rennes Metropole,ASMR,Rennes,,,
1909,Ass.sm Pau,ASMP,Pau,,,
1910,Ass. St Maurice Du Perreux,ASMP,Le Perreux-sur-Marne,,,
1911,Amic. Sport. des agents de la Métropole Nantaise,ASMN,Nantes,,,
1912,Ass. Sport. Mesnil St Denis section Badminton,ASMD.BAD,Le Mesnil-Saint-Denis,,,
1913,Association Sportive de Marcy et Charbonnières,ASMC69,Charbonnières-les-Bains,,,
1914,Ass. Sport. Mun. Chambourcy,ASMC,Chambourcy,,,
1915,Aigrefeuille Sur Maine Badminton Club,ASMBC,Aigrefeuille-sur-Maine,,,
1916,Association Sportive de Marchenoir,ASMBAD,Marchenoir,,,
1917,As Badminton De Montlouis,ASM,Montlouis-sur-Loire,,,
1918,Association Sportive Mantaise,ASM,Mantes-la-Jolie,,,
1919,Association Sportive de Magenta,ASM,Noumea,,,
1920,Association Sportive Meudonnaise,ASM,Meudon,,,
1921,A.s.l. Robertsau,ASLR,Strasbourg,,,
1922,A. S. L. Noyers Missy,ASLNM,Noyers-Bocage,,,
1923,Association Sports et Loisirs Intercommunale RUOMS,ASLIR07,Ruoms,,,
1924,Association Sport et Loisirs Valdalliere,ASLI,Vassy,,,
1925,Ass. Sportive et Loisir Club Normand Aircelle,ASLCNA,HARFLEUR MAYVILLE,,,
1926,Association Sport. Loisirs et Culture Flins,ASLC,Flins-sur-Seine,,,
1927,ASLB Kembs,ASLBK,Kembs,,,
1928,Asl Badminton,ASLBAD,Libourne,,,
1929,Ass Sportive De L'huisserie,ASLB,L'Huisserie,,,
1930,As.sportive Lamottoise,ASLB,Lamotte-Beuvron,,,
1931,Association Sportive Lifou Badminton,ASLB,LIFOU,,,
1932,Ass. Sportive Louveciennes,ASL,Louveciennes,,,
1933,Ass. Sports Et Loisirs Conde s/ Sarthe,ASL,Condé-sur-Sarthe,,,
1934,Ass. Sportive Luzarchoise,ASL,Luzarches,,,
1935,Association Sports Culture et Loisirs de Lièpvre,ASL,Lièpvre,,,
1936,Association Sportive Lilly,ASL,Fegersheim,,,
1937,A.s. Johnson Controls-Roth,ASJCR,Strasbourg,,,
1938,Alerte Saint Jean - Badminton,ASJBAD,Saint-Jean-de-la-Ruelle,,,
1939,Association Sportive Jovéenne de Badminton,ASJBAD,Joué-sur-Erdre,,,
1940,Alerte Saint Jean De Boiseau,ASJB,Saint-Jean-de-Boiseau,,,
1941,Asso.sportive De La Jeunesse,ASJ,La Chaussée-Saint-Victor,,,
1942,Asso.Sportive Indépendante.bad.murs Erigne,ASIBAD,Mûrs-Erigné,,,
1943,Ass Sportive Hingeoise de Badminton et Volley-Ball,ASHBV,Hinges,,,
1944,Amicale Sport. Harfleur Beaulieu,ASHB,Harfleur,,,
1945,Assoc.sportive Hainnevillaise,ASH,Équeurdreville-Hainneville,,,
1946,Association Sportive D'hery,ASH,Héry,,,
1947,Association Sportive de Guerigny Urzy-Badminton,ASGU,Guérigny,,,
1948,Association Gibervillaise de Badminton,ASGIBAD,Giberville,,,
1949,Ass. Sportive de Gévezé - Badminton,ASG,Gévezé,,,
1950,Ass. Sportive Gournaisienne,ASG,Gournay-en-Bray,,,
1951,Ass. Sport. Fontenay Le Fleury,ASFF,Fontenay-le-Fleury,,,
1952,Alerte Sportive de Fondettes,ASFB,Fondettes,,,
1953,Ass. Sport. Fontenay Badminton,ASFB,Fontenay-aux-Roses,,,
1954,Association Sportive de Flavigny,ASF,Flavigny-sur-Moselle,,,
1955,Amicale Sportive Evry Badminton,ASEBAD,Évry,,,
1956,Association Sportive Epron Badminton,ASEB,Épron,,,
1957,Association Sportive Etaploise de Badminton,ASEB,Étaples,,,
1958,As Centre D'essais Aeronautique,ASEAT,Toulouse,,,
1959,Ass. Sport. Egly,ASE,Égly,,,
1960,Association Sports et Détente de Beaurains,ASDB,Beaurains,,,
1961,Association Sportive des Alain Savary,ASDAS,Saint-Mathieu-de-Tréviers,,,
1962,Association Saint-Doul,ASD,Saint-Doulchard,,,
1963,A.S.Cheminots de Strasbourg,ASCS,Strasbourg,,,
1964,A. Sport.etcult. Pessac Alouette,ASCPA,Pessac,,,
1965,A. Sport. Cheminots Nancy Bad.,ASCNB,Nancy,,,
1966,Ass.spor. Credit Mutuel Bretagne,ASCMB,Rennes,,,
1967,A.s. Cheminots De Metz-badminton,ASCM.BAD,Metz,,,
1968,Association Sportive et Culturelle de Montmain,ASCM,Montmain,,,
1969,Assoc.sport.et Corpo.municip.,ASCM,Dijon,,,
1970,Association Sport Culture Loisirs d'Amanvillers,ASCLA,Amanvillers,,,
1971,Association Sportive et Culturelle de Ladon,ASCL,Ladon,,,
1972,Association Sportive et Culturelle Lunairienne,ASCL,Saint-Lunaire,,,
1973,Ass Sport Culturelle Hanches Bad,ASCHB,Hanches,,,
1974,Association Sportive du CE MMA,ASCEMMA,Le Mans,,,
1975,BNPARIBAD,ASCBNPP,Paris,,,
1976,As sportive Couilly badminton loisirs,ASCBL,Couilly-Pont-aux-Dames,,,
1977,ASC Badminton Club Reiningue,ASCBCR,Reiningue,,,
1978,Ass. des Sports de Chelles - Badminton,ASCBAD,Chelles,,,
1979,Assoc. Sportive Crepynoise de Badminton,ASCB,Crépy-en-Valois,,,
1980,Bad'in Chartres De Bretagne,ASCB,Chartres-de-Bretagne,,,
1981,Ass. Sport. Cult. Automobiles Peugeot,ASCAP,Montbéliard,,,
1982,Ass. Sportive Crédit Agricole Ile de France,ASCAIDF,Paris,,,
1983,Ass. Sport. et Cult. de l'AIA de Clermont Ferrand,ASCAIA,Clermont-Ferrand,,,
1984,Association Sportive de Courtisols,ASC,Courtisols,,,
1985,As Courdimanche,ASC,Courdimanche,,,
1986,Badminton Club Carnoux,ASC,Carnoux-en-Provence,,,
1987,Ass. Sportive et Cult. Les Eglisottes/Monfourat,ASC,LES EGLISOTTES,,,
1988,Association Sportive de Badminton de Villabé,ASBV,Villabé,,,
1989,Association Sportive Badminton Top Team-Le Havre,ASBTT.LH,Le Havre,,,
1990,Association Sportive de Badminton de Soufflenheim,ASBS,Soufflenheim,,,
1991,Ass.sport. Bourg La Reine,ASBR92,Bourg-la-Reine,,,
1992,Ailes Sportives Bouguenais Rezé,ASBR,Rezé,,,
1993,A.s. Badminton Pont A Mousson,ASBPAM,Pont-à-Mousson,,,
1994,A.s.badminton Nogent,ASBN,Nogent-sur-Vernisson,,,
1995,Association Badminton Loisir Sologne des Etangs,ASBLSE,Neung-sur-Beuvron,,,
1996,A.s.  De Badminton Lorousaine,ASBL,Le Loroux-Bottereau,,,
1997,Association Sportive Badminton Longuyon,ASBL,Longuyon,,,
1998,As Badminton House,ASBH,Paris,,,
1999,Association Sportive des Badistes Givrés,ASBG,Paris,,,
2000,Ass. Sport. Bad. Genestonnaise,ASBG,Geneston,,,
2001,Association Sportive Badminton Golbey,ASBG,Golbey,,,
2002,Association Sport et Bien Etre - Badminton,ASBE,Wissous,,,
2003,a.s bad chanusien,ASBC,Chanu,,,
2004,A S Badminton Cintré,ASBC,Cintré,,,
2005,Association Sportive Badminton Carcois,ASBC,Carcès,,,
2006,Association Squash et Badminton de Chartres,ASBC,Chartres,,,
2007,Association Squash Badminton - Blois l'Hermitage,ASBBH,La Chaussée-Saint-Victor,,,
2008,Association Sportive du Badminton Brantômais,ASBB,Brantôme,,,
2009,Association Sportive Bad Boisseuil,ASBB,Boisseuil,,,
2010,Ass. Sport. Bad A Brax,ASBADABRAX,Brax,,,
2011,AS BAD 87 LIMOGES,ASBAD87,Limoges,,,
2012,Aillant Sport Badminton,ASB89,Aillant-sur-Tholon,,,
2013,Albert Sport Badminton,ASB,Albert,,,
2014,A. S. B. Halluin,ASB,Halluin,,,
2015,Ailes Sportives Airbus Helicopter - Badminton,ASAH,Marignane,,,
2016,Association Sportive Avrillaise - Badminton,ASABAD,Avrillé,,,
2017,Association sportive Audincourtoise Badminton,ASAB,Audincourt,,,
2018,Association Sportive Avrillé,ASA,Avrillé,,,
2019,A.s. Ayguesvivoise,ASA,Ayguesvives,,,
2020,Association Sportive Badminton Bouzy,AS2B,Bouzy,,,
2021,Ass. Sport. de l'Université Nouvelle Calédonie,AS.UNC,Noumea,,,
2022,CDJ Villereau Association la Rhônelle,ARSB,Villereau,,,
2023,Ass. Rambolitaine De Badminton,ARB,Rambouillet,,,
2024,Auriol Roquevaire Badminton,ARB,Auriol / Roquevaire,,,
2025,Apt Badminton Club,APTBC,Apt,,,
2026,Ass.person. Adm. Paris,APSAP,Paris,,,
2027,Ass.pers.spt.adm. Seine St Denis,APSAD93,Bobigny,,,
2028,A. et P. Ecoles Laiques De Begles,APELB,Bègles,,,
2029,Association Portusienne de Badminton,APB,Port-sur-Saône,,,
2030,Association Pouanceenne De Bad,APB,Pouancé,,,
2031,Association  Presloise de Badminton,APB,Presles,,,
2032,A. O. Westhoffen Badminton,AOWB,Westhoffen,,,
2033,A.o. Tourrette Levens,AOTL,Tourrette-Levens,,,
2034,A. Omnisport Trappiste-badminton,AOT.BAD,Trappes,,,
2035,Association Olympique Muidoise Badminton,AOMB,Muides-sur-Loire,,,
2036,A. O. Geromoise Badminton Club,AOGBC,Gérardmer,,,
2037,AOG section Badminton,AOGBAD,Saint-Geniès-de-Malgoirès,,,
2038,Ajoncs D'Or BaDminton Saint Nolff,AOBD,Saint-Nolff,,,
2039,Ass. Orgeroise De Badminton,AOB,Orgères,,,
2040,Amicale Manin Sport Paris-Est,AMSPE,Paris,,,
2041,Amicale Mermoz Courcy Badminton,AMCB,Courcy et Saint Thierry,,,
2042,Magalas Badminton,AMB,Magalas,,,
2043,Ass. Mayennaise De Badminton,AMB,Mayenne,,,
2044,Association Marcheprimaise de Badminton,AMB,Marcheprime,,,
2045,A. Maissoise De Badminton,AMB,Maisse,,,
2046,Amicale Laique Villecresnes,ALVB,Villecresnes,,,
2047,Amicale Laique De Toul Badminton,ALTB,Toul,,,
2048,Amicale Laique Testerine,ALTB,La Teste-de-Buch,,,
2049,Amicale Laique De St Michel,ALSM,Évreux,,,
2050,Amicale Laique De Saint Flour,ALSF,Saint-Flour,,,
2051,Association Loisirs Sports Détente Plélo,ALSDP,Plélo,,,
2052,Amicale Laique de Sees,ALS,Sées,,,
2053,Amicale Laique Redon Badminton,ALRB,Redon,,,
2054,Ass. de Badminton Du Canton De Fayence,ALPHABAD,Fayence/Montauroux,,,
2055,A. L. Du Palais/vienne-badminton,ALPB,Le Palais-sur-Vienne,,,
2056,AL Badminton Plonéour-Lanvern,ALPB,Plonéour-Lanvern,,,
2057,AL Ploemeur Badminton,ALP,Ploemeur,,,
2058,Amicale Laique Marans Badminton,ALMB,Marans,,,
2059,Amicale Laique Melesse,ALM,Melesse,,,
2060,Amicale Laique Leucate,ALLB,Leucate,,,
2061,Amicale Laique Lons Le Saunier,ALL,Lons-le-Saunier,,,
2062,ALJ Limay Badminton,ALJL,Limay,,,
2063,Amicale Laïque Hericourt,ALH,Héricourt,,,
2064,AL Gond Pontouvre badminton,ALGP,Gond-Pontouvre,,,
2065,Amicale Laique Gouzon et Frjep,ALG,Gouzon,,,
2066,Amicale Laïque de Fraisses - section Badminton,ALF42,Fraisses,,,
2067,Amicale Laique de Bretigny-sur-Orge,ALEPB,Brétigny-sur-Orge,,,
2068,Amicale Laique Eysines Badminton,ALEB,Eysines,,,
2069,Echirolles Badminton,ALE38,Échirolles,,,
2070,Amicale Laïque des Andelys,ALDA,Les Andelys,,,
2071,ALCL Grand Quevilly,ALCL,Le Grand-Quevilly,,,
2072,Alcep,ALCEP,Carquefou,,,
2073,ALC Longvic Badminton,ALCBAD,Longvic,,,
2074,Amicale Laique Chateaubriant,ALC,Châteaubriant,,,
2075,Amicale Laique De Cachan,ALC,Cachan,,,
2076,Amicale Laique De Bruz,ALBRUZ,Bruz,,,
2077,A. L. Badminton Club Briochin,ALBCB,Saint-Brieuc,,,
2078,Ass. Ligerienne Bad. Basse-Goulaine,ALBBG,Basse-Goulaine,,,
2079,Association des Loisirs de Brecé Badminton,ALBB,Brécé,,,
2080,Amicale Laique Badminton Luce,ALBA,Lucé,,,
2081,Ass. Longjumelloise Badminton,ALB,Longjumeau,,,
2082,A.l De Bourgbarre Badminton,ALB,Bourgbarré,,,
2083,Amicale Jeunes De Thorigny Bad,AJTB,Thorigny-sur-Marne,,,
2084,Amicale Jules Ferry Ferdinand Buisson,AJFB,La Chapelle-Saint-Luc,,,
2085,Avant Garde Tresboeuf,AGT,Tresboeuf,,,
2086,Avant Garde Sportive des Essarts le Roi,AGSE,Les Essarts-le-Roi,,,
2087,Au Grez du Bad,AGDB,Grez-Neuville,,,
2088,Avant Garde Cossé le Vivien,AGCV,Cossé-le-Vivien,,,
2089,Association Sportive Avant Garde Badminton,AGCBAD,Champigné,,,
2090,Association Familles Rurales,AFR,Deville,,,
2091,Avenir Fonsorbais Badminton,AFB,Fonsorbes,,,
2092,Amicale Epernon - Badminton,AEBAD,Épernon,,,
2093,Alerte Evron Badminton,AEB,Évron,,,
2094,Association de BadMinton de Caden,ADBDC,Caden,,,
2095,ADA Badminton,ADABLOIS,Blois,,,
2096,Ass. Des Castelbourgeois Volants,ACV,Châteaubourg,,,
2097,Ass. Culturelle et Sportive Olivier de Serres,ACSOS07,Villeneuve-de-Berg,,,
2098,Crégybad,ACSL,Crégy-lès-Meaux,,,
2099,Alliance Club Sportif Buzancais,ACSB,Buzançais,,,
2100,Association Club Loisirs et Fêtes - Badminton,ACLEFBAD,Fossé,,,
2101,Asso. Culture Et Loisirs Gramat,ACL,Gramat,,,
2102,Ass. Club Des Jeunes Du Plateau,ACJP,Saint-Lupicin,,,
2103,Les Aces Du Volant,ACES,Limoges,,,
2104,AccrosBad de la Côtière,ACCROSBAD,Beynost,,,
2105,Ass. Chinoise de Badminton en France,ACBF,Paris,,,
2106,Athlétic Club Boulogne Billancourt,ACBB,Boulogne-Billancourt,,,
2107,Ass Crolloise Badminton,ACB38,Crolles,,,
2108,Athletic Club De Bobigny,ACB,Bobigny,,,
2109,Avia Club,ACB,Floirac,,,
2110,Art et Culture 15eme,AC15,Paris,,,
2111,Beziers Badminton ABSR,ABSR,Béziers,,,
2112,Ass. Badminton St Maurice,ABSM,Saint-Maurice,,,
2113,Amicale Badminton Spinolienne,ABS91,Épinay-sur-Orge,,,
2114,Association Badminton Salbris,ABS,Salbris,,,
2115,Amicale de Badminton Stéphanois,ABS,Saint-Étienne-de-Montluc,,,
2116,Athlé 46 Badminton Souillac,ABS,Souillac,,,
2117,A.b.st Etienne Au Mont,ABS,Saint-Étienne-au-Mont,,,
2118,Association de Badminton  de Sartilly,ABS,Sartilly,,,
2119,Association Badminton Romainvillois,ABR,Romainville,,,
2120,Association Badminton Quarré les Tombes,ABQT,Quarré-les-Tombes,,,
2121,Les Plumes du Len - Asso Bad Plougoumelen le Bono,ABPLB,Plougoumelen,,,
2122,Association Badminton Port Barquais,ABPB17,Port-des-Barques,,,
2123,Associat. Badminton Pithiviers,ABP,Pithiviers,,,
2124,BAD'OLERON,ABO,Le Château-d'Oléron,,,
2125,Ass. Badminton Nusantara Paris,ABNP,Paris,,,
2126,Les Accros Du Badminton Niortais,ABN,Niort,,,
2127,Amicale Badminton de Nevers,ABN,Nevers,,,
2128,Association Badminton De Mably,ABM42,Mably,,,
2129,Association Badminton Meyenheim,ABM,Meyenheim,,,
2130,Association Badminton Monsoise,ABM,Mons en Baroeul,,,
2131,Association Bad In Lez,ABIL,Castelnau-le-Lez,,,
2132,Association du Badminton de Genilac,ABG42,Genilac,,,
2133,Aizenay Badminton,ABFV,Aizenay,,,
2134,Argoët Badminton Elven,ABE,Elven,,,
2135,ARAC Badminton Club de Treffléan,ABCT,Treffléan,,,
2136,Assoc. Badminton Club St Nazaire,ABCSN,Saint-Nazaire,,,
2137,Association Badminton Club Mertzwiller,ABCM,Mertzwiller,,,
2138,Ass. Badminton Club Koumac,ABCK,Koumac,,,
2139,As. Bad. Crehange Faulquemont,ABCF,Créhange et faulquemont,,,
2140,Ass. Badminton Cernoise du volant,ABCDV,Cerny,,,
2141,Association Badminton Club Domératois,ABCD03,Domérat,,,
2142,Aulnat Badminton Club Détente,ABCD,Aulnat,,,
2143,Ass. Badminton Club Dionysien,ABCD,Saint-Denis,,,
2144,Association Badminton Club De Dumbea,ABCD,Dumbea,,,
2145,Association Badminton Centre Dombes,ABCD,Villars-les-Dombes,,,
2146,Association Badminton Croix Daurade,ABCD,Toulouse,,,
2147,Annecy Badminton Club,ABC74,Annecy,,,
2148,Association Badminton Combeaufontaine,ABC70,Combeaufontaine,,,
2149,L'arbresle Badminton Club,ABC69,L'Arbresle,,,
2150,Audruicq Badminton Club,ABC62,Audruicq,,,
2151,Ars Badminton Club,ABC57,Ars-sur-Moselle,,,
2152,Arbois Badminton Club,ABC39,Arbois,,,
2153,Auterive Badminton Club,ABC31,Auterive,,,
2154,Avignon Badminton Club,ABC,Avignon,,,
2155,Anglet Badminton Club,ABC,Anglet,,,
2156,Arc Badminton Club,ABC,Arc-sur-Tille,,,
2157,Amis Du Badminton Chatenois,ABC,Châtenois,,,
2158,Anduze Badminton Club,ABC,Anduze,,,
2159,Ancenis Badminton Club,ABC,Ancenis,,,
2160,Ailly Badminton Club,ABC,Ailly-sur-Noye,,,
2161,Andernos Badminton Club,ABC,Andernos-les-Bains,,,
2162,Assocation De Bad. Cosacien,ABC,Choisy-au-Bac,,,
2163,Attane Badminton Club,ABC,Saint-Yrieix-la-Perche,,,
2164,Angillonnais Badminton Club,ABC,Les Aix-d'Angillon,,,
2165,Association Badminton Commercy,ABC,Commercy,,,
2166,A B Chapelle d'Armentières,ABC,La Chapelle-d'Armentières,,,
2167,Aubergenville Badminton Club,ABC,Aubergenville,,,
2168,Association Badminton Coupvray,ABC,Coupvray,,,
2169,Archépontain Badminton Club,ABC,Pont-de-l'Arche,,,
2170,Association Badminton Carrouges,ABC,Carrouges,,,
2171,Aurillac Badminton Club,ABC,Aurillac,,,
2172,Artenay Badminton Club,ABC,Artenay,,,
2173,Association de Badminton de Chabanais,ABC,Chabanais,,,
2174,Andrésien Badminton Club,ABC,Coudres,,,
2175,Ardon Badminton Club,ABC,Ardon,,,
2176,Allaire Badminton Club,ABC,Allaire,,,
2177,Andrezieux Bouthéon Badminton Club,ABBC42,Andrézieux-Bouthéon,,,
2178,Anet Bu Badminton Club,ABBC,Anet,,,
2179,Anille Braye Badminton,ABBAB,Saint-Calais,,,
2180,Ass. Badminton Bourgogne Avallon,ABBA,Avallon,,,
2181,Association Badminton Beconnais,ABB,Bécon-les-Granits,,,
2182,Association Boos Badminton,ABB,Boos,,,
2183,Association de Badminton de Foix,ABAF,Foix,,,
2184,Auber'Bad,ABAD,Aubervilliers,,,
2185,Association de  Badminton de Châtillon,ABAC,Châtillon,,,
2186,Ancemont Badminton,ABA,Ancemont,,,
2187,Association de Badminton d'Amanlis,ABA,Amanlis,,,
2188,Ambazac Badminton,AB87,Ambazac,,,
2189,Association Badminton des 3 Rivières,AB3R01,Montmerle-sur-Saône,,,
2190,Association Badminton Club de Chouzy sur Cisse,AB3C,Chouzy-sur-Cisse,,,
2191,AVANTi Badminton 13,AB13,Paris,,,
